playlist_id,track_ids
744,3001 15090 5463 19991 2980 14178 4765 4058 16303 15750
746,9253 3860 658 19462 5655 2236 5474 17563 3624 14022
774,8160 12633 18617 11196 8377 10684 8360 11661 6494 1724
788,15474 6103 20263 10848 20197 2873 18096 11226 411 13216
818,8640 6433 8437 7224 6823 10089 20163 13154 519 15942
859,6776 8045 7544 1253 12623 6408 5750 8709 16708 1060
914,19254 14178 4765 5463 394 1085 1149 19602 7163 16994
924,11196 5089 4106 18266 10684 18096 10567 894 6494 17556
925,2551 17663 6672 20232 12712 663 9473 10834 19969 4253
926,3189 14008 19431 15771 4514 7506 868 7163 11664 8866
927,16930 7363 1979 20007 20497 6492 8950 6577 11599 9314
949,19662 2873 12436 18096 8956 15578 11638 4106 17774 17597
957,4079 2783 17971 4268 17052 4710 19464 7914 15288 18111
961,3961 8047 9504 9473 17663 19969 13973 17241 11688 6624
988,8356 5186 15886 17200 8218 8001 15341 2159 18830 2274
994,7539 9175 20262 14774 13384 1329 17138 16351 16288 2638
1016,1944 4347 8356 15750 371 3698 4549 18830 3445 7260
1021,17383 12804 5700 15392 4443 1246 8129 2915 2863 19135
1027,6509 5965 17744 10916 2693 7344 8413 13711 7453 10511
1046,12599 3097 1020 4720 19008 3011 18446 8934 1231 2617
1057,7100 9963 19834 14091 2090 17153 11417 14012 9007 12802
1065,18956 8426 8145 10838 12499 344 16502 18287 3602 12466
1066,3622 7904 6466 11573 2897 7076 2853 7039 7700 7499
1087,1111 10591 16994 13029 2627 12639 37 6353 4910 15781
1092,19770 9579 14904 9804 14306 19305 19466 18743 2665 1641
1099,12510 10848 15900 2151 8866 10591 10269 20172 1149 14322
1103,3698 3001 4301 4359 10089 11157 4954 1489 8627 1023
1108,15312 12173 9060 9670 17764 3413 18289 3832 2212 12295
1115,4301 3424 7989 817 9984 14360 12715 16579 3698 3001
1120,6113 7133 18051 1813 7174 13105 953 16491 10019 17357
1126,14826 10496 5606 4910 2497 868 20172 14309 7506 17584
1129,4201 10316 7550 6915 17404 19024 14832 18377 19467 11016
1147,6197 2392 8297 12173 11654 15312 13238 15543 14784 9060
1163,7544 6868 8709 8466 12931 9257 18599 18404 14430 9231
1169,11882 12666 14022 14471 18361 17586 14907 4369 13406 20193
1174,15752 9465 12830 11174 10932 11045 6423 17776 9023 13363
1238,1111 3431 19317 8018 5074 5606 868 4910 8145 10848
1254,2780 17568 80 8018 7009 2437 11070 1195 1719 5100
1274,2674 13139 5606 20172 11107 541 13542 2497 3885 17568
1285,4346 8849 3876 8540 1588 5193 12668 16905 13624 10346
1302,1357 18763 1710 17166 14827 8838 15092 7931 17247 6285
1316,19733 3893 5482 20415 5661 15458 7070 6078 16944 2887
1319,3473 10698 9477 20056 19466 2755 19776 7100 3534 305
1341,18446 5890 5911 5359 15558 16973 12822 8749 4052 15438
1346,7516 4347 18830 8356 8725 11251 770 17042 8138 12197
1350,3242 9246 20232 1271 2551 12744 5355 17663 12395 13052
1353,573 13980 16612 18389 7092 778 5903 10264 6556 17538
1363,15771 14904 1372 12783 16494 10848 3996 10861 15775 20548
1371,16673 19339 1944 16303 4301 5925 13803 9231 16457 15775
1379,6569 2085 16128 17709 16477 18352 9083 4281 1933 18316
1383,9051 1056 19773 3700 17699 456 5273 13787 4496 15664
1390,4865 8169 9508 8539 15090 17200 8138 9963 14154 4743
1398,13906 8996 6695 4952 13041 2520 8164 10038 8466 7760
1404,5023 387 19075 4745 6068 3799 394 19770 8614 5612
1415,16630 12414 16199 1681 104 2084 13561 2811 7065 6712
1417,11227 17748 18244 5700 12472 10446 9216 18798 6313 14017
1454,16583 12762 3453 20461 10466 2858 9804 15837 10691 9753
1456,18358 13251 18945 6444 4355 8021 12997 4433 16163 765
1463,9060 9670 2186 12226 2869 18057 16861 17764 19205 4185
1481,1641 19305 4745 18743 4058 4026 9804 3551 5359 12721
1505,17550 15386 11774 3410 13003 16080 13518 14751 7750 4410
1519,1195 17568 4113 6015 14665 17786 482 5997 18493 15710
1524,14659 18231 20461 9007 17247 13210 17947 14046 7907 6230
1534,19205 8297 2392 12173 15543 18026 3413 16585 15312 11654
1542,214 20244 13908 17213 19295 4298 17396 9625 7066 3131
1545,19192 6667 3022 2423 14612 2993 3650 2052 2090 15269
1554,20172 411 8491 15771 14008 14826 2497 4288 10788 17584
1560,15312 9670 17764 18289 7323 3413 11654 2212 9961 352
1588,13129 9388 11715 4369 4774 3511 11571 250 3787 12666
1590,15328 1328 4811 2700 14345 9365 5171 5024 20197 19385
1601,16502 10848 8145 11943 14732 20172 7506 14826 15187 5606
1637,18599 6868 4199 6704 9231 14430 7517 8709 6733 8045
1639,18987 9093 9602 13886 15386 20351 3410 521 13734 19028
1661,6379 15053 2994 18578 11951 344 5640 3264 5167 3097
1673,405 8138 17200 1502 8356 9508 4743 1641 1944 1898
1679,7153 14247 740 6716 14190 4457 12908 226 15100 19838
1682,14360 1290 7989 2980 11157 18262 11753 10957 9778 12426
1692,12507 11157 1290 18262 6823 17984 579 20372 11740 308
1701,1066 5247 11407 3511 18490 1730 11413 7605 14797 19928
1703,10706 5100 15781 4026 4202 3551 10708 1133 7163 11357
1712,13034 20555 13006 17826 19576 19812 5669 12010 20362 20572
1713,1069 5112 15725 1899 2436 13971 20287 13823 10776 14173
1729,7989 3001 3698 6823 17984 15750 16673 14360 9903 14662
1730,5149 3961 18856 12071 9246 4672 9473 9940 18425 2918
1731,1329 1813 7539 10019 8296 19396 17138 11478 2591 9175
1734,14309 4057 6981 8229 13671 15088 11663 12999 18058 19662
1740,16585 3919 16861 18701 2186 15312 20121 19205 1048 5878
1742,14826 10848 11943 17346 17487 7506 1422 2957 20172 8145
1747,10237 6780 3377 8296 18504 17102 8486 17321 1471 836
1755,6892 14668 11233 18617 11196 1724 15779 19844 13250 14097
1766,10848 20263 5572 4401 2272 15474 2873 6103 411 20197
1807,13216 797 12436 14826 8491 17984 15771 2497 3830 5572
1814,17383 17748 15548 15392 17345 15667 12804 10446 15503 11231
1820,5817 9229 18040 16008 3855 3950 12066 13862 19890 1247
1852,14360 1710 11740 7131 3304 16083 16297 20120 7989 13129
1854,2997 10848 20172 5141 11943 16494 8539 18428 4910 4514
1871,19711 10511 10916 5965 13354 17534 17315 12536 12576 9815
1880,125 9118 6799 4376 14007 12718 19536 4267 16800 16436
1881,2581 13402 8540 16433 3876 4346 1588 12668 5193 16905
1883,15410 12622 4998 2518 7463 13731 222 3410 13202 316
1885,10706 1587 15781 4202 4026 17346 5359 14378 18332 3790
1898,18615 6985 6409 1012 18254 4710 14213 13592 7739 11774
1904,11496 18743 8539 15498 4743 12311 8169 19075 956 3375
1907,13980 6253 15578 8956 16471 18728 2740 3885 18381 15209
1912,16820 12639 17918 1719 18503 7728 10636 8767 9941 9974
1916,1944 11916 18644 18830 8356 10434 19814 15778 14134 4549
1927,8018 15373 8798 6937 1895 14367 5576 18982 6464 19163
1953,19462 16708 1300 12931 3624 11882 1365 5474 18404 1060
1958,6408 15050 12931 9257 1322 9003 12623 1828 5746 3410
1959,8356 8169 12075 9231 16457 16521 17200 17820 1476 56
1963,3885 13980 6253 8956 13139 16760 17239 11206 4364 14395
1967,6092 15949 13370 13735 2608 4309 18100 6054 2596 11837
1978,17764 9670 3413 6 3919 15312 9961 19205 12295 10694
1979,9202 20532 13154 7889 1023 12507 16144 6433 17535 8437
1986,11157 1290 18262 3304 11740 5722 13119 6823 1489 7989
2005,16601 12510 797 7153 10591 4910 8866 19838 10269 15542
2014,723 12718 19699 13452 4807 2984 2317 1482 4266 18627
2015,13622 8112 11282 9508 7000 11029 8539 14904 9804 4865
2022,13593 8342 8033 20444 4704 8618 333 12196 1779 3272
2042,4013 3790 11357 6716 16820 19838 5100 12162 12639 16601
2061,4986 10654 975 7578 8426 3602 18956 5765 4267 5551
2068,17034 3190 6981 4057 2740 11405 11490 4259 18855 15578
2070,5020 16756 8437 6971 7989 6433 12507 10833 11715 15942
2080,2151 6823 19602 15900 15542 797 10591 19214 3164 7882
2125,2409 4965 19398 5069 19411 17334 8749 16171 12164 8690
2134,10496 13452 11896 8229 5765 12718 19662 3694 13368 4259
2142,4834 2596 12587 4510 10706 17346 13593 16866 14796 4202
2162,15542 8828 14322 14826 3173 3830 9749 2627 12510 11148
2164,10636 8281 16615 10894 7394 1231 17034 5541 1482 15204
2171,3001 15750 4301 3698 7224 817 9346 16433 16338 9681
2174,14826 16601 868 8539 18428 8145 1149 1111 1189 5141
2180,15578 360 17239 14395 16760 6253 18728 2412 15209 4186
2185,6925 7436 3535 7000 15624 19091 16465 4087 11282 11722
2213,17330 19054 1297 19624 9288 19735 4089 8928 9952 6971
2227,4202 1111 16866 20169 15781 10269 2018 1422 2544 3650
2229,13980 2740 14527 3190 17096 8956 6253 15578 3729 16509
2240,19257 3477 11202 4683 3831 13693 2820 1727 1645 9231
2246,16225 4839 5739 19773 5273 10913 4355 18981 20016 15247
2251,1898 18040 7197 4023 3855 13510 3950 12066 19890 10672
2261,19008 6971 1020 699 14178 18440 13465 6600 2617 20433
2275,1898 9229 16008 4800 4916 4111 56 18249 7197 18040
2277,2144 4355 17494 28 18358 6444 2423 9457 16254 18945
2278,8229 8956 7610 5978 42 15314 17597 3347 894 18859
2280,3001 9903 14360 7989 19991 8643 11947 4359 11715 2812
2292,1813 7539 17928 9175 20262 2561 17138 5540 953 18051
2306,5881 6242 8573 13034 13550 12834 19555 2984 8506 20242
2307,9346 7989 10833 4301 3001 12910 19263 14360 12071 6062
2312,1944 17200 371 18830 4543 8725 6695 4347 19814 18361
2322,12173 6 3212 19654 3832 14679 6182 12295 9961 10694
2342,14826 7506 20172 8539 10591 1523 8491 12510 11369 2627
2358,28 3022 16254 7963 16045 18369 12888 18358 2993 19871
2363,8635 3260 5264 8456 15092 11033 7717 514 19597 13807
2364,8956 4444 42 4569 7610 15314 11366 1635 13980 17597
2371,10089 6220 11740 1023 12507 1951 20461 17281 3304 9007
2374,12071 8047 18852 14370 11510 6821 5355 17241 6223 3961
2375,4364 8956 15578 360 18728 14591 18381 6253 15209 11366
2389,2336 7545 1713 463 1422 344 16866 4202 4949 14453
2416,13029 3519 11664 6444 18951 14826 15542 10848 1523 4910
2420,5020 8437 6433 11740 9491 5722 12507 508 20532 16484
2431,20172 4910 411 4514 11369 11648 10711 15771 1111 1523
2433,272 12129 11740 7324 19046 5282 18726 368 16417 11157
2444,19398 15413 8822 3093 19555 3644 13550 8573 3790 18503
2473,20417 12396 14134 579 12769 20163 16325 2581 10658 5947
2484,14665 15710 1393 10169 13548 15499 17786 7886 18493 13959
2515,9145 19429 8304 8996 12639 12599 5359 280 6695 10629
2517,8539 14826 5606 7506 15771 1714 10848 2272 4910 10591
2519,1069 8767 2317 10636 20287 12718 5112 648 15204 17203
2524,14612 13129 5165 16731 5765 4267 8608 19536 18063 3694
2527,2024 1096 1058 13808 2949 17587 14119 19431 9163 8706
2545,12393 18418 16338 2765 13123 17524 4417 19243 14765 17404
2546,15558 18575 5881 7312 15770 8573 7517 14295 16820 20394
2547,4720 14178 19008 10743 4954 19991 3001 5534 20433 14796
2559,12243 18303 7311 19152 17431 15537 18150 14579 6492 520
2561,4574 13622 9163 11282 20075 19364 7000 14904 15498 8112
2580,18266 18096 12436 12510 14758 7506 3830 411 11638 7485
2589,10089 6823 9903 13129 17984 3698 5020 17982 8643 18726
2593,8953 13894 15669 17701 19699 9710 11107 8464 14770 11070
2598,12927 3173 5576 11148 9429 4071 15828 6584 15558 10013
2605,14360 9984 3242 7989 10957 10833 4695 3163 12071 15916
2622,8709 7544 9257 9231 2508 6776 4743 1060 8964 12931
2624,6823 14322 1252 3698 6103 19078 15474 1290 20372 2272
2634,2508 16521 18275 18404 8045 9231 18599 16708 13670 7517
2664,1276 9211 7321 16583 17865 19466 2712 13385 9672 3799
2665,12510 7506 14826 16601 2997 8539 648 8866 868 12393
2666,16905 8540 4850 6426 15873 15750 12426 9681 1290 10346
2680,463 10293 18991 12488 2336 1713 11595 4949 4202 7545
2696,9712 7092 8481 15725 9624 5453 15096 16381 8728 13980
2697,6433 1951 6971 8437 16673 12765 10833 17114 13435 4359
2713,13043 14213 5746 13202 3260 16277 11400 2417 19858 14375
2717,2236 5474 3511 14907 18490 19462 8138 2274 8502 11133
2727,3698 4301 9903 3001 1290 4359 15893 10474 15750 607
2730,6577 8640 4369 2989 16673 7081 368 10833 9984 3669
2732,797 19431 1111 10591 16379 1085 16994 37 963 1714
2734,3698 3001 15750 16673 19339 9346 1290 3424 12910 817
2742,13029 12639 7475 19602 8345 10706 8659 19431 637 1111
2769,11327 4379 2045 16544 16105 1713 463 1940 19505 344
2777,6660 14541 16373 10259 6139 577 11176 13787 10448 17819
2793,9804 9477 2665 14904 11029 358 7321 19466 16583 387
2807,12599 5881 16601 5100 2912 3835 20242 5606 16820 13550
2817,4522 19224 13353 484 5048 5892 9007 2090 840 13477
2829,17203 5031 15428 14994 19414 7920 1071 16615 12393 1231
2833,11393 7545 1713 800 16663 10839 1057 18991 5630 16866
2837,10529 15907 17597 13034 216 10496 20145 20362 13237 13006
2856,18059 7931 6577 14827 8838 6285 1357 520 11604 15967
2868,7989 3698 14571 4301 4954 607 15750 308 19991 15775
2873,14453 17715 2088 17515 20408 8418 1852 3418 11155 13783
2898,9231 16583 14033 4743 11483 9003 12721 14904 2351 4998
2909,13735 13288 2608 15949 1205 115 18100 6591 14878 5230
2917,2117 5576 15669 5100 1719 17826 15907 15781 6681 12599
2922,15090 1712 13846 8041 1856 17947 7516 12988 12868 4658
2934,7000 20125 4574 1041 18804 15923 18285 17226 15498 9738
2939,9598 18795 19471 8599 14983 2357 1384 16580 1497 3102
2957,1014 5846 3403 956 10894 13622 5668 16447 6085 1071
2965,7321 19075 14597 13385 1678 9211 9672 394 16583 3799
2973,8749 19243 20242 4826 2984 11257 16973 6620 2765 1063
2988,9598 10806 16852 18848 12927 8599 14983 3173 2357 18876
3025,2489 13435 10259 19043 1180 15526 8265 1849 17947 8894
3043,9203 1911 15155 3386 10845 4949 12499 12844 1453 9839
3045,4301 4948 15750 3001 16398 10834 20225 508 19339 2019
3049,5722 12564 8361 5485 16484 10209 11740 17447 20359 17406
3051,19662 6103 10848 18096 10878 18739 20263 20295 18266 3379
3086,1719 11850 15669 14088 17918 15699 11070 12639 855 9710
3092,20242 15438 2765 12311 4965 13259 5924 14765 7811 20023
3103,14155 4202 2336 18779 1726 16866 1919 15781 3788 5630
3105,9705 3885 2674 7811 4965 20242 12436 5881 16820 19555
3131,19814 17200 2159 15341 6971 2682 8356 4366 15090 163
3146,7077 7545 4202 699 9550 19134 12768 11347 4026 11112
3183,12393 7147 13123 2765 7811 20468 20242 13879 8796 15438
3192,4430 5384 6829 16998 16587 2179 2914 14826 3633 6695
3196,405 1687 8539 15090 11759 17200 1944 4743 17820 14037
3200,11286 15548 18244 5700 9456 17748 1640 10446 1246 6313
3201,7009 3463 17918 7728 17034 12599 12594 11850 3668 9705
3232,15209 13980 6253 14395 1494 8956 18728 16471 15578 5928
3244,6113 7133 17138 19850 4737 20458 9175 15996 13384 10019
3245,2807 4072 8781 913 395 5139 15485 4201 10316 15694
3246,10591 16494 15893 9278 13731 3105 1591 2518 8452 6522
3248,6330 8417 3075 17636 2815 7045 901 3517 13917 1341
3263,15650 1373 1063 12393 11257 4052 5924 17276 10880 20443
3274,17663 10834 9473 18856 14631 18425 8407 15322 2918 11805
3278,17926 16923 16309 20571 19699 15735 15333 723 7119 14770
3287,7416 12114 18423 10580 5667 762 2435 7298 6672 9473
3290,17346 4202 16866 14378 7545 13805 699 3788 3856 4834
3292,12436 2272 8956 18096 2873 12563 5089 13216 15578 20152
3320,7000 20371 6925 13155 793 15624 4526 3535 18285 18854
3326,7920 4072 11016 10989 19414 5527 5031 1014 1071 3403
3329,10434 11916 607 3943 17982 10089 20532 12765 19929 1290
3334,6561 18409 11330 8050 16140 13435 18335 10259 20483 17947
3338,12488 6629 10838 3343 7977 14277 17584 20515 20235 8439
3353,2090 1357 1828 9007 9392 14604 6435 7430 2085 13113
3354,17550 11774 3410 20213 18062 19486 16080 16355 6043 20120
3357,1180 1849 10259 15646 8172 17530 4467 14012 4248 6442
3386,16557 19624 5722 9717 5485 11740 272 5020 2247 2203
3394,20329 6408 18599 12623 3860 6704 11930 14579 5474 5238
3409,6892 4106 7485 2891 11196 6494 14758 5089 17815 18266
3415,5606 8953 2780 1746 2930 1196 11070 9826 12594 12639
3477,5700 11286 17748 18034 12472 10446 14017 15667 18376 9216
3482,17200 3600 4347 8138 4543 7256 15341 8725 371 2159
3488,14826 12510 8145 4910 8866 7506 5141 2151 1111 3519
3497,4743 12075 9231 6453 1898 56 11759 8045 6776 9229
3511,6971 16866 15781 10706 17203 9919 12507 1023 2134 7545
3523,17154 8470 4189 14714 16316 11794 10100 15969 8009 15650
3531,1300 5474 2236 18093 19690 17563 20153 18404 4447 13670
3532,12563 3347 5089 8956 18096 20263 10496 15578 8229 4106
3535,3885 14591 360 8956 11107 573 9705 2674 11206 1746
3547,13542 15498 16451 8749 7478 5649 14668 12910 12393 9676
3561,20417 12220 214 20244 2770 10970 12396 11014 2581 3477
3567,18096 19069 17584 2272 13216 20295 7465 17239 12315 11226
3571,18074 12639 13006 17826 9941 550 12599 13990 20555 15669
3578,18051 18794 5796 18146 953 16491 18897 4881 12801 15682
3589,17774 18096 12990 5089 12436 18617 2272 13216 18672 8377
3596,10930 1357 4925 16293 1850 1828 17166 8838 11547 18763
3634,17704 18392 16548 18712 19112 12287 10323 1365 17046 13819
3645,12550 8725 8138 4347 6695 4029 4148 6343 15430 14949
3650,10470 7750 4998 18987 5746 10367 11002 20213 19486 13202
3678,13251 2272 18358 10848 14826 12997 12510 10591 14008 8539
3696,7478 2273 5649 1461 8362 16673 17114 15779 19305 19426
3704,1883 12303 7047 4414 10710 19310 5063 19602 13024 2549
3711,302 1020 11474 7765 12857 19008 5576 4720 10541 4510
3712,17663 9473 663 2551 8047 4672 17635 6672 4253 5149
3720,18617 18266 17774 7485 14758 18672 13250 20263 2873 19385
3728,14360 10346 7989 4695 9984 6823 16536 16083 17114 4301
3746,9441 1434 17281 6971 6220 11417 14509 14797 18615 2132
3747,18361 1698 8356 11133 15471 1944 9963 4962 8138 17200
3759,7989 14662 10833 9346 9383 13129 5947 16536 4301 16673
3780,14453 436 17420 2088 7400 2418 13188 1852 2402 11155
3784,19055 18575 16583 2132 2088 4839 11646 8466 14038 10921
3798,19027 7827 2262 9413 14660 20043 15682 907 12580 20008
3805,9231 6408 12623 56 14033 4743 2508 7544 16521 6868
3807,18051 2561 18146 7174 17928 953 18897 2299 16491 17138
3808,2886 4180 1192 3943 3685 20163 8378 9457 6823 14571
3816,1195 6933 14665 10169 3011 482 15713 18440 1393 17786
3822,12393 7478 2204 1063 2765 5924 8749 956 16451 12526
3827,18266 2873 13216 17774 2272 11638 6103 19662 10971 14758
3851,2873 2272 15833 4401 411 8491 17584 14826 10202 6103
3863,8498 19556 15360 12688 2887 4857 9003 6529 17780 18963
3872,10848 2497 14008 2919 20515 5572 4401 3830 18920 17584
3875,2117 550 3011 13006 15926 19781 13550 13034 11474 13551
3888,12393 20443 12311 4052 12164 15438 2505 3648 19398 4826
3893,16551 4760 2931 17799 4098 1310 11331 2758 19485 9121
3898,9518 10878 8377 20065 15866 12633 10684 17063 2081 13535
3910,10691 2665 9804 5751 14509 387 2132 8112 5023 19466
3916,2108 16315 4965 11745 19398 11961 13550 359 16973 668
3918,18856 10834 11688 17663 17414 4253 2551 10584 9246 5355
3933,10250 11070 13139 541 17034 8767 5606 18074 10636 17239
3940,11233 17634 19590 13998 5649 13542 9913 7478 10100 8985
3944,2272 797 18096 17984 2873 10848 20263 12436 5572 4482
3946,11510 12815 15185 5749 1513 10577 12071 6703 6672 7416
3954,6460 11251 12220 13908 18448 12952 6681 17608 20626 8910
3959,17984 15893 13216 10474 4523 3698 19662 20203 11947 6823
3968,10711 12510 1523 8539 10848 20167 1422 16866 15187 8767
3969,14190 16617 8712 13435 8437 12187 1078 13477 6005 6220
3971,8160 9635 19844 10684 6494 8377 2891 20152 4106 13250
3984,6776 9003 14033 2508 4743 19340 16521 12931 18275 6868
4000,11916 12220 15459 1944 15301 3445 12396 4347 8169 15750
4008,5020 5722 12564 20359 16557 8437 1951 20461 8361 5601
4013,6672 7961 15988 17635 17869 8047 3242 5606 10848 13993
4023,16821 3023 20268 17203 7394 12450 3099 3378 3741 3281
4036,7272 16126 6383 13661 14858 8879 7118 9704 15362 12093
4058,4258 6086 20197 2272 10768 7644 6332 17584 13452 19078
4082,8659 4909 6971 19075 15090 624 6444 15781 17699 2755
4091,5606 16494 16601 8866 12510 4910 11943 2780 1111 11369
4112,3403 5031 5846 17203 20268 15495 7920 14994 1071 9380
4119,4526 1830 15864 3535 19352 4087 1041 15624 5674 18547
4124,6672 17635 12071 20285 9246 9471 8047 9580 7961 2551
4142,14758 6892 13237 17239 18728 3347 8229 14395 11405 2740
4151,14994 20268 18899 17203 5846 5031 3403 15428 15495 3633
4154,1180 4433 6139 1849 17530 4248 18213 877 2489 4720
4165,4743 8045 6776 16521 1898 12075 56 4148 8138 14907
4174,12623 12931 6868 1060 2508 1653 18275 19340 5474 14907
4182,10038 8164 13041 7760 2520 8466 3860 13486 17555 15235
4186,11233 19243 8749 13542 10419 13424 12311 19590 17634 4909
4188,18440 1434 6933 12393 17568 8514 19733 12718 15713 8749
4189,10848 17239 4060 19662 13216 9635 2497 14758 18266 2272
4193,10081 1039 19733 6915 1014 4072 19119 7398 20491 18464
4195,4675 5324 1492 5482 14360 8667 5455 3483 4212 5443
4216,2272 2873 1111 20172 11664 16494 18266 8539 13216 13029
4226,6005 15347 6496 2085 3304 12814 5020 8265 11740 8242
4231,800 20268 14994 12718 7153 8028 3790 14247 8424 19838
4236,14022 12666 3624 1365 2730 18361 11882 8600 18404 16859
4238,19556 15537 5893 520 20497 16930 18426 19152 13333 8838
4251,9834 663 18824 14147 19154 5149 6137 4253 17071 15322
4256,8145 463 4910 10711 4949 10706 1189 3856 7506 344
4258,8727 8749 3375 18743 7335 1965 5679 19466 20056 10019
4262,16502 8145 3650 12499 5606 5024 10418 4949 15324 12963
4265,17239 11107 2272 15578 9705 10250 8956 13237 14591 360
4267,16313 19928 16496 6667 12961 14904 9211 4704 15758 9326
4293,15669 5881 12639 11070 9710 13006 18503 5100 15767 10112
4295,2132 10691 10977 6971 14904 8112 5023 4058 5739 10259
4296,3698 9903 11306 17003 14499 11977 15466 11947 8643 15750
4297,14509 10921 8573 3418 10339 4839 13188 14734 10567 6496
4299,9834 2551 9473 10834 4253 18856 11688 18824 15722 5651
4300,16083 3698 17984 2980 4954 1290 16433 11157 14322 7989
4302,14147 19969 9940 17663 19154 19825 12766 18824 5651 12868
4307,2765 15438 19733 16973 8749 1063 7811 20023 961 12164
4309,18361 4369 18404 2730 19462 4148 2508 56 14907 1944
