playlist_id,track_ids
1341,18446 5911 5890 12822 5359 4402 4052 14482 13865 3648
1346,7516 8725 4347 8356 18830 770 11251 8138 17042 12197
1350,3242 20232 9246 1271 268 13052 12744 2551 3486 7961
1353,573 18389 13980 16612 778 5903 9712 7092 9624 6556
1363,15771 1372 12783 3996 16494 18161 14904 14178 18874 5905
1371,16673 4301 1944 9231 13803 15775 16303 5925 14134 19339
1379,6569 2085 16128 17709 16477 18352 9083 1933 4281 18316
1383,9051 1056 19773 5273 3700 456 17699 13787 4496 624
1390,4865 9508 17720 16447 4603 14668 8169 11759 17820 4743
1398,13906 8996 4952 6695 10936 13041 14079 12569 12313 17468
1404,5023 387 4745 17903 6068 19075 3799 2665 19770 14306
1415,16630 12414 16199 1681 104 2084 13561 2811 6712 7065
1417,11227 18244 17748 12472 5700 10446 18798 6313 14017 820
1454,16583 20461 12762 3453 10691 9804 10466 2858 15837 3817
1456,18358 13251 8021 6444 4355 18945 12997 16163 765 12323
1463,9060 2869 9670 12226 2186 16861 17764 19205 7323 18057
1481,1641 19305 18743 4745 4026 4058 3551 14904 5359 9804
1505,11774 15386 17550 3410 13003 16080 7750 20213 10367 14751
1519,1195 17568 4113 17786 6015 18493 14665 15710 15713 482
1524,14659 18231 20461 7907 13210 14046 6230 9007 7810 6534
1534,19205 8297 2392 15543 12173 18026 3413 3963 16585 10002
1542,214 20244 13908 19295 4298 3131 17396 7066 17213 5473
1545,19192 6667 2423 3022 2993 14612 18369 12888 7963 19871
1554,20172 411 14008 8491 2497 15771 4288 5572 19377 2919
1560,15312 9670 7323 17764 18289 11654 3413 3832 14679 9961
1588,13129 11571 9388 250 4774 3511 14907 7611 11715 4369
1590,15328 4811 9365 2700 7053 1328 2173 5171 16454 10418
1601,16502 8145 20172 15187 14732 10848 11943 2919 20515 4401
1637,18599 6868 6704 4199 9231 8709 14430 8466 7517 6733
1639,18987 9093 13886 9602 521 19028 3410 15386 20351 9231
1661,6379 2994 18578 15053 5167 5640 3264 11951 344 4506
1673,405 17200 8138 1502 9508 10572 3622 2897 6695 7904
1679,7153 19838 14247 6716 740 14190 12908 20540 226 4457
1682,14360 1290 7989 2980 9778 16433 11157 11753 12910 14662
1692,18262 12507 11157 1290 20372 308 3304 607 12426 579
1701,1066 11407 1730 5247 3511 11413 20373 7605 18490 17586
1703,10706 5100 15781 4026 4202 3551 10708 1133 1900 15661
1712,13034 20555 13006 17826 19576 5669 216 20362 7001 19812
1713,1069 5112 1899 15725 2436 13971 10776 13823 20287 14173
1729,7989 3698 3001 6823 16673 17984 15750 9903 14360 12910
1730,5149 18856 3961 9246 4672 6672 12071 9473 18425 2918
1731,1329 10019 1813 7539 19396 8296 17138 2591 9205 1886
1734,14309 4057 6981 13671 8229 11663 15088 12999 18058 5169
1740,16585 3919 18701 16861 2186 15312 20121 1048 19205 5878
1742,14826 11943 10848 17487 17346 1422 5206 3856 7506 2957
1747,3377 10237 6780 18504 8296 8486 17321 17102 14087 1471
1755,14668 11233 6892 14097 18617 17524 11196 4909 15779 1724
1766,5572 6103 10848 20263 2873 4401 411 20295 20515 12499
1807,13216 14826 797 17984 12436 8491 5572 17584 4482 2497
1814,17383 17748 15548 15392 17345 12804 10446 15503 15667 19135
1820,5817 18040 9229 3855 13862 16008 12066 19890 3950 1247
1852,1710 7131 16297 3304 14360 20120 7989 5485 13129 1290
1854,2997 10848 20172 5141 11943 8539 16494 4910 2151 15900
1871,19711 10511 5965 17534 10916 13354 17315 12536 9815 16941
1880,9118 125 6799 4376 14007 12718 19536 1243 16436 16800
1881,2581 13402 16433 3876 4346 8540 1588 5193 12668 16905
1883,15410 12622 2518 7463 13731 222 4998 8452 19071 9392
1885,10706 1587 15781 4026 4202 18332 17346 14378 3790 5359
1898,18615 1012 6409 18254 4710 6985 14213 7739 13043 13592
1904,11496 18743 12311 4743 8539 8169 15498 3375 3551 956
1907,13980 6253 8956 18381 18728 15578 15209 16471 2740 11366
1912,16820 17918 12639 1719 7728 10636 18503 9941 8767 648
1916,18830 15778 18644 11916 8356 1944 14134 17056 12550 7256
1927,8018 15373 1895 6937 8798 6464 14367 17997 19163 18982
1953,19462 3624 1300 16708 11882 12931 18404 9253 17563 5474
1958,15050 6408 9257 12931 9003 1322 12623 1828 5746 7544
1959,8356 17200 12075 8169 16457 17820 1476 9231 16521 56
1963,3885 16760 6253 13139 13980 8956 17239 11206 4364 18637
1967,6092 15949 13370 2608 13735 18100 4309 115 2596 11837
1978,17764 6 3413 15312 9670 3919 9060 19205 9961 7323
1979,20532 13154 9202 12507 1023 16144 7889 9120 8437 7195
1986,11157 1290 18262 13119 3304 11740 817 7989 5722 10074
2005,16601 12510 4910 797 10591 10269 8866 2627 5141 6444
2014,723 12718 19699 13452 10041 4809 4807 2317 12425 2984
2015,13622 8112 11029 7000 9804 11282 9508 8539 12940 13155
2022,13593 8342 8033 8618 4704 12196 333 20444 1779 3272
2042,4013 3790 11357 6716 19838 5100 18138 19846 12162 1130
2061,4986 10654 7578 8426 3602 18956 975 5765 4267 19536
2068,4057 3190 6981 18855 11490 17034 4259 13980 2888 12999
2070,8437 5020 16756 11715 15942 12765 579 20163 6433 12507
2080,2151 14008 19214 15900 19602 3164 3519 9960 7033 15542
2125,2409 4965 5069 19411 19398 17827 10679 18906 16171 4152
2134,10496 13452 8229 11896 5765 4267 3694 14885 11750 18855
2142,4834 2596 12587 13593 20444 4510 10706 4540 17547 17346
2162,8828 15542 3173 624 11148 3830 14322 14826 13592 2627
2164,10636 16615 8281 10894 7394 1231 17034 1482 5541 667
2171,7224 16338 15942 55 16433 9202 3880 9681 10843 20004
2174,14826 868 16601 8539 5141 1111 1149 8145 8866 1189
2180,15578 360 16760 17239 6253 14395 18728 2412 4186 19422
2185,6925 7436 3535 7000 15624 19091 4087 16465 11722 11282
2213,19054 14612 1297 11006 9288 9952 19735 19624 4089 17330
2227,4202 20169 2018 16866 10269 15781 9550 1422 2544 1111
2229,13980 3190 14527 2740 17096 8956 6253 3729 16509 360
2240,11202 4683 3831 19257 18968 2820 1727 9231 1645 4450
2246,5739 4839 19773 16225 4355 5273 10913 18358 18981 18945
2251,1898 18040 7197 4023 13510 10672 11133 3950 12066 8626
2261,19008 6971 699 1020 14178 18440 13465 2617 6600 14796
2275,1898 9229 4916 16008 4800 6453 7197 13862 56 18040
2277,2144 18358 4355 28 17494 6444 2423 9457 18945 16254
2278,8229 8956 7610 5978 42 15314 5761 13535 1940 9457
2280,3001 9903 14360 11947 8643 7989 19991 4359 10743 12750
2292,1813 7539 17138 17928 2561 9175 953 5540 20262 18051
2306,5881 6242 13034 13550 8573 8506 2984 12834 19555 15767
2307,9346 10833 4301 3961 16289 19263 6062 7989 3712 12071
2312,1944 17200 8725 18830 371 4543 2159 6695 12550 19814
2322,12173 6 6182 19654 3212 3832 14679 12295 10694 865
2342,14826 7506 20172 12510 8539 11369 1714 10591 11943 1523
2358,28 3022 16254 7963 18369 12888 2993 19871 16045 15269
2363,8635 514 11033 5264 13807 8456 19597 3260 6529 7597
2364,8956 4444 4569 7610 42 15314 11366 20572 1635 13980
2371,10089 6220 1951 12507 20461 1023 11740 3304 12765 9007
2374,11510 6223 14370 8047 12071 12008 18852 3961 17241 9882
2375,360 18728 4364 8956 15578 14591 11366 18381 17096 6253
2389,2336 1713 344 463 1422 7545 4949 4202 12174 6794
2416,11664 13029 18951 3519 6444 16166 868 14826 2151 7506
2420,5020 8437 9491 12507 11740 16484 6433 20532 5722 508
2431,20172 4910 411 4514 11648 11369 1111 10711 15771 1189
2433,272 5282 11157 18726 19046 2203 5715 19928 16417 1290
2444,19398 15413 3644 8822 19555 18503 3093 8573 13550 12834
2473,20417 12396 2581 14134 2648 9963 14091 8514 972 12769
2484,14665 15710 10169 1393 13548 15499 17786 18493 13959 6015
2515,5359 9145 3375 18332 280 305 8304 19429 9508 12599
2517,8539 7506 15771 14826 5606 10848 4910 1714 2272 9337
2519,1069 10636 2317 20287 8767 5112 648 3880 12718 16182
2524,16731 14612 5165 13129 18063 8608 5765 19536 11750 4267
2527,2024 1096 1058 14119 14986 17587 2949 13808 19431 8706
2545,18418 16338 12393 13123 2765 17404 14765 14558 9887 17524
2546,18575 15558 5881 15770 8573 14295 17918 7312 4402 20394
2547,10743 14178 19008 4954 16782 4720 5534 19991 3001 10715
2559,12243 18303 7311 19152 17431 14579 18150 6492 23 7547
2561,13622 4574 9163 11282 20075 7000 8112 14904 13155 1020
2580,18096 18266 12436 411 14758 11638 12510 7485 7506 3830
2589,10089 17982 9903 6823 11753 18262 8437 817 10715 13129
2593,8953 13894 15669 17701 9710 2780 11107 19699 11070 8464
2598,3173 12927 11148 9429 6584 4071 15828 5576 15558 10013
2605,14360 3242 9984 4695 15356 1731 3163 18852 14615 12071
2622,8709 7544 9257 9231 6776 2508 4743 1060 12931 14033
2624,6823 1252 14322 19078 6103 1290 1489 2980 20372 16083
2634,2508 16521 18275 18404 8045 18599 9231 13670 7517 16708
2664,1276 7321 9211 19466 3799 17865 2712 13385 16583 9672
2665,12510 12393 868 8749 8514 8866 1063 648 2997 956
2666,16905 8540 4850 6426 15873 19991 12426 10346 15750 1290
2680,463 10293 18991 2336 12488 11595 4949 11102 1713 4202
2696,9712 7092 8481 3811 9624 15725 5453 10636 15096 16381
2697,6433 6971 1951 8437 16673 10089 12765 20135 13435 4359
2713,13043 13202 14213 11400 2417 16277 14375 19858 5746 3260
2717,2236 5474 3511 14907 18490 9253 8502 19462 2274 11133
2727,4301 3698 3001 15893 9903 4944 1290 817 15750 7989
2730,8640 6577 2989 2922 7081 16673 4369 3256 9886 11532
2732,797 19431 16379 1085 10706 37 1111 963 3788 1714
2734,3698 3001 16673 15750 19339 9346 817 11687 308 3424
2742,10706 19602 13029 7475 8345 637 3630 19431 12639 8659
2769,11327 4379 16544 2045 16105 1713 3292 19505 8066 8663
2777,6660 14541 16373 10259 10448 11176 577 13787 6139 1033
2793,9477 9804 14904 11029 2665 16331 7321 387 16583 11483
2807,3835 12599 5881 8506 20242 17459 4046 16973 15413 2912
2817,13353 5048 16477 2552 9007 2090 840 17657 19224 4522
2829,17203 5031 15428 14994 19414 7920 1071 16615 1231 2317
2833,11393 1713 7545 10839 800 18991 1057 16663 5630 344
2837,10529 15907 13034 216 20362 13990 13006 20145 6919 3827
2856,18059 6577 7931 6285 14827 1357 8838 15967 16293 18963
2868,7989 3698 14571 607 4359 308 18726 6823 4301 15775
2873,17715 14453 17515 2088 20408 8418 1852 3418 14734 19878
2898,9231 14033 9003 4743 11483 16583 12623 13622 7629 6408
2909,13735 2608 18100 115 13288 5230 1205 7990 15949 14878
2917,5576 2117 15669 15907 1719 5100 17826 12599 13990 7009
2922,1712 15090 13846 12868 1856 12988 8227 9331 8041 263
2934,7000 1041 20125 18804 4574 15923 9738 18285 17226 19362
2939,9598 19471 18795 8599 14983 2357 1384 16580 1497 3102
2957,1014 5846 10894 5668 16447 956 5924 3403 1071 13622
2965,7321 14597 19075 13385 9672 1678 9211 3799 12940 394
2973,19243 8749 4826 11257 20242 2984 6620 2765 16973 1063
2988,9598 16852 10806 18848 8599 12927 3173 14983 2357 1384
3025,1180 2489 10259 15526 19043 1849 8265 4467 13435 14012
3043,9203 15155 1911 13789 1453 4949 10845 15365 9839 3386
3045,16398 20559 4223 7214 8101 17277 10834 1992 117 12089
3049,5722 12564 8361 5485 16484 10209 17406 17447 11740 12507
3051,19662 18739 6103 5089 18096 20295 10878 17584 10848 3347
3086,1719 11850 14088 15699 17918 855 9710 15669 11070 19957
3092,20242 15438 12311 2765 5924 7811 4965 14765 8275 2505
3103,14155 15781 1919 1726 3788 13029 16994 12768 5359 4202
3105,7811 3885 2674 9705 16973 12436 14765 12393 17239 11373
3131,19814 15341 2159 2682 17200 163 20366 4366 16387 15886
3146,7077 7545 4202 9550 11112 12768 19134 699 14301 3001
3183,12393 7147 2765 7811 13123 20468 20242 13879 8796 15438
3192,5384 4430 12041 16998 6829 2914 14826 16587 3633 2179
3196,405 1687 15090 17200 11759 17820 14037 9508 8539 12075
3200,18244 11286 15548 9456 6313 1246 5700 10446 1640 15392
3201,7009 17918 7728 12599 11850 3463 12594 3668 17034 16862
3232,15209 13980 5928 1494 18728 1260 6253 16471 17881 1382
3244,6113 7133 20458 12919 17732 4737 19850 13384 10019 9175
3245,2807 8781 395 913 4072 5139 15485 15694 1014 4201
3246,9278 13731 2518 3105 8452 16494 6918 12622 10591 4136
3248,6330 8417 3075 17636 2815 3356 1341 7045 901 3517
3263,15650 1063 1373 11257 12393 5924 4052 20443 17276 15498
3274,17663 14631 18425 10834 4283 11805 8407 9473 15322 11789
3278,16309 17926 16923 7119 18875 19699 14023 2930 20571 14770
3287,7416 12114 18423 10580 5667 762 7298 2435 9473 9504
3290,17346 4202 7545 16866 14378 699 12119 6045 14904 3788
3292,12436 8956 18096 2272 13216 5089 2873 20152 12563 15578
3320,7000 20371 6925 15624 793 3535 13155 4526 5778 4087
3326,4072 7920 19414 5527 10989 11016 1014 5031 18015 1071
3329,607 17982 3943 10089 11916 1290 12507 8356 15577 10434
3334,6561 18409 16140 11330 18335 8050 20483 13435 16866 11740
3338,10838 3602 4986 7465 10654 1674 7578 12466 8426 18956
3353,2090 1828 1357 9007 9392 14604 6435 7430 13113 2085
3354,17550 11774 3410 20213 19486 18062 16080 6043 16355 4584
3357,1180 10259 4467 15646 1849 14012 8172 3287 8041 9183
3386,5722 19624 16557 5485 9717 11740 16484 2203 5020 12564
3394,3860 6408 5238 12623 18599 6704 14022 18275 14579 11930
3409,6892 2891 4106 7485 11196 6494 5089 18672 3347 2081
3415,5606 8953 2780 2930 7728 1196 11070 12594 1746 9291
3477,5700 11286 12472 14017 17748 18376 15667 10446 18034 4794
3482,4347 17200 3600 7256 8725 8138 371 15778 770 14949
3488,14826 12510 8145 3519 4910 2151 8866 1111 5141 7506
3497,4743 12075 9231 6453 8709 56 8045 1898 6776 4916
3511,6971 12507 16866 9919 15781 1023 10706 1482 7163 14612
3523,4189 17154 14714 8470 15650 10100 15969 11794 16316 16225
3531,20153 1300 5474 17563 2236 19690 8709 18093 9253 8466
3532,12563 18096 5089 3347 20263 8956 15578 10496 4106 14920
3535,3885 360 14591 8956 11107 573 11206 2674 1746 2037
3547,13542 15498 16451 5649 8749 7478 9676 14668 12910 5940
3561,20417 12220 20244 12396 214 2770 10970 19664 11014 18940
3567,18096 19069 20295 13216 2272 17584 7465 12315 11226 20197
3571,18074 12639 13006 17826 550 9941 12599 20555 11101 13990
3578,18051 18794 5796 953 18146 16491 18897 12801 4881 15682
3589,17774 12990 18096 5089 12436 18617 2272 13216 18672 19605
3596,10930 1357 16293 4925 1850 17166 8838 1828 18763 14579
3634,18392 17704 16548 18712 19462 17046 1365 10323 13670 19112
3645,12550 8725 6695 8138 4148 4347 4029 6343 17560 15430
3650,7750 4998 10470 18987 13202 19486 20213 10367 5746 16277
3678,13251 18358 12997 16163 2272 18945 8021 14826 797 14008
3696,7478 5649 2273 1461 8362 15779 2204 17114 15908 19426
3704,1883 12303 4414 7047 10710 19310 5063 2549 13024 8828
3711,1020 7765 11474 19008 302 12857 10541 12723 13550 4720
3712,9473 17663 2551 663 8047 17635 4672 12395 6672 3341
3720,18617 17774 7485 18266 18672 13250 14758 20263 2873 5089
3728,16083 14360 7989 17114 6823 4954 10346 12910 4695 9383
3746,9441 6220 11417 1434 2132 14509 6971 16583 5815 18254
3747,6220 18361 8356 1944 11133 8138 12075 20461 1698 15471
3759,7989 14662 10833 9346 9383 13129 16536 16579 5947 4695
3780,14453 436 17420 2088 7400 13188 2418 11155 1852 14233
3784,19055 16583 2132 18575 10921 10977 2088 4839 14509 8466
3798,19027 2262 7827 14660 9413 907 20043 15682 18843 9137
3805,9231 6408 12623 14033 56 4743 18156 16521 2508 7544
3807,18051 2561 17928 18146 953 7174 18897 16491 2299 4881
3808,2886 1192 4180 3685 20163 8533 3943 8639 7224 14571
3816,1195 6933 14665 482 10169 15713 13548 1393 18241 17786
3822,2204 7478 12393 2765 1063 12526 5924 956 8749 5649
3827,13216 2873 18266 17774 11638 6103 2272 10971 894 11741
3851,15833 4401 14826 8491 1422 15185 10202 2272 10300 6103
3863,8498 19556 12688 520 2887 6529 6285 17780 4857 15360
3872,10848 2497 2919 20515 14008 4401 5572 17584 18920 10251
3875,2117 550 15926 13551 7397 8412 3011 5047 457 11255
3888,12393 20443 2505 19411 4052 12311 12164 15438 15701 4826
3893,16551 4760 17799 4098 1310 11331 1498 19485 9121 9577
3898,17063 2081 9518 15866 10684 8377 10878 20065 2891 12633
3910,2665 9804 5751 14509 2132 10691 387 8342 14306 8112
3916,16315 2108 668 19398 359 4965 17334 11745 16973 8690
3918,18856 11688 2551 17414 3242 4253 20232 5355 10584 9504
3933,10250 541 17034 13139 11070 8767 17652 18649 16820 5606
3940,11233 17634 19590 13998 7478 9913 8985 5649 10100 7660
3944,2272 797 18096 2873 20263 4482 17984 5572 10848 19602
3946,11510 12815 5749 15185 1513 7416 17635 1466 6703 10577
3954,6460 11251 2274 17586 18448 11670 8942 20626 17608 4581
3959,17984 4523 3698 15893 1605 9380 2812 8627 11947 15466
3968,10711 12510 5141 10848 1422 1523 20167 8539 15187 16601
3969,14190 1078 16617 8712 8437 12187 13477 13435 12765 6220
3971,8160 19844 9635 10684 13250 6494 17063 8377 2891 8360
3984,6776 9003 19340 14033 4743 18275 6408 12623 6868 12931
4000,11916 12220 15459 15301 1944 12396 13940 10825 15750 3445
4008,5722 5020 20359 12564 1951 16557 18312 8437 8361 5601
4013,15988 17635 7961 6672 10834 17869 3242 13993 8047 4672
4023,16821 20268 3023 17203 12450 7394 3099 3378 3281 3741
4036,16126 7272 6383 7118 13661 17709 3021 12093 8879 14858
4058,4258 6086 3777 20197 2272 10768 6103 3008 7644 14204
4082,8659 624 4909 19075 17699 5304 15781 3340 2755 19624
4091,8866 16494 5606 16601 12510 20167 11369 4910 11943 1111
4112,3403 5031 5846 17203 20268 15495 7920 1071 14994 9380
4119,4526 1830 3535 15864 4087 19352 15624 5674 19091 16697
4124,17635 6672 12071 7416 20285 11510 11880 724 9471 8047
4142,14758 6892 13237 18728 8229 3347 17239 11405 14395 2740
4151,18899 20268 14994 17203 5846 3403 5031 15428 15495 13439
4154,1180 4433 6139 1849 17530 4467 14012 13154 877 18213
4165,4743 8045 6776 56 16521 1898 4148 12075 8138 1253
4174,12623 12931 6868 1653 1060 2508 18275 19340 14907 5474
4182,10038 8164 7760 13041 2520 8466 13486 3860 18593 10233
4186,11233 19243 13542 8749 13424 10419 12311 17634 4909 19590
4188,1434 18440 12393 19733 15713 12718 8749 17568 6933 8514
4189,4060 10848 19662 13216 17584 9765 14758 9635 12436 2272
4193,10081 1039 6915 1014 19733 19119 4072 7398 18464 20491
4195,4675 1492 5324 5482 5455 8667 3483 12526 14360 8499
4216,2873 2272 1111 20172 11664 8539 11943 13029 13216 10711
4226,12814 6496 6005 20532 19624 2085 13807 8265 10205 17709
4231,800 20268 14994 8028 12718 8424 6339 7394 19838 7153
4236,14022 12666 3624 11882 1365 2730 8600 18404 18944 13406
4238,19556 16930 20497 5893 520 19152 18150 15865 8498 8950
4251,9834 663 14147 18824 4253 19154 5149 6137 17071 15322
4256,8145 4949 4910 463 1189 10711 7506 3856 10706 344
4258,8727 18743 5679 19466 1965 8749 20056 3375 19770 830
4262,16502 8145 12963 15324 11989 573 9705 14052 4949 10418
4265,17239 11107 15578 13237 2272 8956 14758 14591 10250 9705
4267,16313 19928 9211 16496 6667 14904 9326 387 8342 8033
4293,5881 15669 11070 12639 13006 9710 18503 5606 2437 2117
4295,2132 10691 10977 8112 14904 6971 10913 5023 5739 6220
4296,3698 9903 11306 14499 17003 11977 15466 11947 8643 9947
4297,14509 10921 3418 8573 10567 10339 4839 13188 14734 14038
4299,9834 2551 9473 4253 18856 10834 11688 5651 18824 15722
4300,2980 16083 16433 4954 3698 17984 1290 7868 11157 15775
4302,14147 19969 9940 17663 19154 19825 5651 18824 12766 12868
4307,2765 15438 16973 19733 8749 7811 1063 20023 12164 18906
4309,18361 2730 4369 18404 19462 4148 13670 2508 56 14907
